object_id,submodel,sim_av,TDE_INDEX,Rph0,Tvis,b,bhmass,eff,lphoto,starmass
  94428775,1,  0.0075, 108,  4.4257,  0.0430,  0.9685, 0.1767E+07,  0.0155,  1.6282,  1.0795
  94434671,1,  0.2567,  26,  8.9914,  0.0116,  0.9927, 0.1817E+07,  0.0095,  1.7668,  1.0740
  94434752,1,  0.4344, 628,  2.9974,  0.2228,  0.9554, 0.3764E+07,  0.0264,  1.8255,  1.0611
  94440213,1,  0.5342, 603,  5.2613,  0.0280,  0.9894, 0.2135E+07,  0.0158,  1.7944,  1.0230
  94440918,1,  0.7729, 653,  7.0590,  0.0447,  0.9829, 0.1655E+07,  0.0084,  1.5866,  1.3655
  94444456,1,  0.1567,  80,  5.3817,  0.1577,  1.0186, 0.3870E+06,  0.0149,  1.4982,  1.0449
  94482936,1,  0.2845, 339,  3.6180,  0.4754,  0.9288, 0.1197E+06,  0.0315,  1.6260,  1.7687
  94487021,1,  0.2457,  54,  6.9318,  0.0055,  1.0003, 0.2966E+06,  0.0109,  1.5324,  1.2005
  94488432,1,  0.1221, 542,  2.9338,  0.2299,  0.9702, 0.1889E+07,  0.0287,  1.8175,  1.0451
  94499836,1,  0.0972, 484,  7.4176,  0.0062,  1.0371, 0.1195E+07,  0.0090,  1.7669,  1.0336
  94505924,1,  0.1513, 194,  2.9881,  0.2388,  1.0121, 0.2082E+07,  0.0224,  1.5108,  1.6270
  94526603,1,  0.0893, 730,  5.0550,  0.0036,  1.0313, 0.3530E+06,  0.0197,  1.6759,  1.6056
  94529982,1,  0.5143, 422,  3.8163,  0.2257,  0.9888, 0.1304E+07,  0.0174,  1.5680,  1.0130
  94545917,1,  0.0210,  50,  1.9312,  1.1099,  0.9736, 0.2473E+07,  0.0389,  1.9356,  1.0522
  94546001,1,  0.2943, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  94555364,1,  0.3812, 235,  4.7450,  0.0041,  1.0121, 0.4903E+06,  0.0227,  1.8077,  1.0682
  94567220,1,  0.2229, 373,  3.0828,  0.0473,  0.9401, 0.1318E+07,  0.0235,  1.5741,  1.0687
  94568427,1,  0.3607, 377,  3.8833,  0.0082,  0.9707, 0.1717E+07,  0.0322,  1.5502,  1.0946
  94575309,1,  0.2330,  25,  5.1895,  0.0340,  0.9897, 0.7622E+06,  0.0127,  1.5245,  1.2604
  94576590,1,  0.0372, 529,  2.3200,  0.0304,  0.9398, 0.1621E+07,  0.0436,  1.7435,  1.1018
  94593937,1,  0.0056, 534,  4.2521,  0.0474,  1.0116, 0.1799E+07,  0.0138,  1.7402,  1.0959
  94630394,1,  0.1261, 189,  3.6462,  0.3341,  0.9452, 0.3093E+07,  0.0180,  1.6296,  1.0323
  94631542,1,  0.4003, 299,  1.9085,  0.7355,  1.0125, 0.2376E+07,  0.0331,  1.9040,  1.1076
  94633998,1,  0.7458, 138,  6.1921,  0.0085,  0.9860, 0.1708E+07,  0.0091,  1.7068,  7.5278
  94647271,1,  0.3211, 361,  6.7745,  0.1441,  0.9277, 0.2281E+07,  0.0117,  1.5950,  1.0287
  94649079,1,  0.7936, 641,  4.8489,  0.7625,  1.0020, 0.2724E+06,  0.0200,  1.5465,  2.7173
  94687800,1,  0.0038, 101,  7.0583,  0.0157,  0.9709, 0.1269E+06,  0.0279,  1.4972,  1.0291
  94689712,1,  0.0177, 451,  8.7477,  0.0314,  1.0048, 0.6715E+07,  0.0054,  1.7272,  8.2268
  94691966,1,  0.3936, 344,  4.3765,  0.0736,  0.9882, 0.1092E+07,  0.0165,  1.6289,  1.5514
  94724057,1,  0.0981, 345,  6.2923,  0.1992,  0.9754, 0.2005E+07,  0.0111,  1.6753,  4.4051
  94727489,1,  0.3457,  74,  4.8841,  0.4778,  0.9782, 0.4840E+06,  0.0194,  1.5274,  1.0758
  94740576,1,  0.0766, 541,  2.8050,  0.6811,  0.9211, 0.8160E+06,  0.0397,  1.6350,  1.1091
  94744519,1,  0.2741,  97,  4.2341,  0.6375,  0.9918, 0.4248E+06,  0.0248,  1.5839,  1.0124
  94746705,1,  0.1113, 376,  4.4254,  0.3899,  0.9446, 0.2028E+07,  0.0216,  1.6483,  1.0130
  94771273,1,  0.0600, 585,  3.4083,  0.3419,  1.0144, 0.3944E+06,  0.0265,  1.5969,  1.1125
  94796907,1,  0.6076, 349,  2.9564,  0.0115,  0.9903, 0.2655E+06,  0.0327,  1.5886,  1.0474
  94808056,1,  1.1931, 741,  3.4239,  0.0207,  0.9219, 0.2247E+07,  0.0187,  1.5599,  1.1884
  94810724,1,  0.0610, 467,  3.9729,  0.1952,  0.9697, 0.1456E+07,  0.0205,  1.6796,  1.3404
  94819737,1,  0.2279, 403,  3.8758,  0.1298,  0.9591, 0.1569E+07,  0.0228,  1.5840,  1.0456
  94831840,1,  0.2405, 665,  4.2647,  0.2265,  0.9991, 0.3235E+07,  0.0155,  1.7252,  1.3472
  94843147,1,  0.1636,  76,  2.7519,  0.5869,  0.9451, 0.2931E+07,  0.0271,  1.8457,  1.0521
  94844519,1,  0.5089, 604,  4.6158,  0.2188,  0.9891, 0.9231E+06,  0.0152,  1.6804,  3.9512
  94845774,1,  0.8419, 593,  7.7660,  0.1359,  0.9957, 0.4236E+06,  0.0072,  1.3517,  1.0555
  94856863,1,  0.0697, 598,  2.9775,  0.0499,  0.9231, 0.1243E+07,  0.0234,  1.4763,  1.0112
  94858127,1,  0.3469, 442,  7.5706,  0.0858,  0.9150, 0.7668E+06,  0.0114,  1.4692,  1.0822
  94874230,1,  0.0837,  85,  5.4463,  0.0205,  0.9479, 0.5405E+06,  0.0233,  1.6985,  1.3051
  94875979,1,  0.8718, 713,  3.9408,  0.0719,  0.9506, 0.1219E+07,  0.0241,  1.7564,  1.0156
  94882496,1,  0.4393, 529,  2.3200,  0.0304,  0.9398, 0.1621E+07,  0.0436,  1.7435,  1.1018
  94890878,1,  0.4537, 438,  8.5824,  0.1535,  0.9399, 0.1534E+07,  0.0093,  1.5408,  1.3374
  94891730,1,  0.9980, 651,  2.2807,  0.0127,  0.9340, 0.1719E+07,  0.0495,  1.5812,  1.2342
  94899016,1,  0.2304, 485,  2.4494,  0.4607,  0.9597, 0.2411E+06,  0.0477,  1.7078,  1.1606
  94905659,1,  0.3114, 709,  9.9786,  0.0134,  0.9464, 0.1916E+07,  0.0067,  1.6899,  1.2484
  94917980,1,  0.6009, 234,  6.2230,  0.1743,  1.0424, 0.3379E+06,  0.0121,  1.5216,  1.2214
  94926562,1,  0.2591, 190,  3.8275,  0.3491,  0.9484, 0.4381E+07,  0.0218,  1.5926,  1.0494
  94934400,1,  0.2412, 274,  3.8532,  0.0883,  0.8485, 0.2173E+07,  0.0367,  1.5525,  1.1295
  94939670,1,  0.4578, 345,  6.2923,  0.1992,  0.9754, 0.2005E+07,  0.0111,  1.6753,  4.4051
  94947198,1,  0.1564, 617,  4.8172,  0.0199,  0.9869, 0.2235E+06,  0.0247,  1.5070,  1.0308
  94955522,1,  1.0512,   6,  8.6639,  0.2899,  1.0071, 0.2605E+07,  0.0121,  1.7902,  2.0474
  94955944,1,  0.1612, 131,  4.7610,  0.5862,  0.9837, 0.1838E+07,  0.0150,  1.6676,  1.3203
  94961928,1,  0.5022, 422,  3.8163,  0.2257,  0.9888, 0.1304E+07,  0.0174,  1.5680,  1.0130
  94963214,1,  0.0157, 410,  3.1827,  0.1216,  0.9375, 0.3480E+06,  0.0403,  1.5561,  1.0600
  94970184,1,  0.1179,  14,  5.5163,  0.0049,  0.9392, 0.3069E+06,  0.0218,  1.6175,  1.0609
  94978287,1,  0.1148,  32,  4.4140,  0.2061,  0.8996, 0.1174E+07,  0.0205,  1.6176,  1.4904
  95013881,1,  0.7978, 357,  2.6989,  0.0618,  0.8993, 0.1061E+07,  0.0308,  1.6445,  1.3670
  95019438,1,  0.2832, 185,  5.0380,  0.3056,  0.9717, 0.7273E+06,  0.0232,  1.5553,  1.1444
  95039572,1,  0.0558, 232,  5.5029,  0.1751,  0.9138, 0.5597E+06,  0.0196,  1.4966,  1.1877
  95054917,1,  0.0296, 589,  3.6698,  0.0940,  0.8733, 0.7217E+06,  0.0408,  1.5324,  1.4266
  95059943,1,  0.3700, 604,  4.6158,  0.2188,  0.9891, 0.9231E+06,  0.0152,  1.6804,  3.9512
  95062854,1,  0.2909, 660,  5.4957,  0.3242,  0.9320, 0.7962E+06,  0.0158,  1.5234,  1.1593
  95064724,1,  0.0888, 573,  5.2661,  0.5518,  0.9826, 0.9055E+06,  0.0118,  1.5220,  1.0995
  95066522,1,  0.0289,  29,  6.0251,  0.3296,  0.9718, 0.5840E+06,  0.0130,  1.5259,  1.0236
  95068398,1,  0.0148,  35,  2.0583,  0.1414,  1.0269, 0.2016E+07,  0.0251,  1.6538,  3.4066
  95069770,1,  0.6872, 747,  3.4602,  0.5317,  0.9238, 0.1427E+06,  0.0415,  1.4579,  1.4493
  95080402,1,  0.4509, 605,  5.7125,  0.0106,  0.9899, 0.2889E+06,  0.0208,  1.6044,  1.4062
  95082226,1,  0.0682, 366,  4.6699,  0.1035,  1.0030, 0.9999E+06,  0.0148,  1.6821,  1.1223
  95085900,1,  0.0465,  45,  4.5396,  1.0231,  0.9794, 0.3295E+07,  0.0229,  1.8175,  6.0885
  95088156,1,  0.8908, 298,  6.2669,  0.0049,  0.9555, 0.9796E+06,  0.0157,  1.6014,  1.0280
  95118950,1,  0.0044,  46,  2.9693,  0.0119,  0.9454, 0.1369E+06,  0.0415,  1.6312,  1.0644
  95120745,1,  0.2749, 426,  6.4808,  0.0172,  0.9529, 0.8901E+06,  0.0126,  1.5533,  1.0267
  95129690,1,  0.3522,  95,  6.8602,  0.0024,  0.9235, 0.5713E+06,  0.0122,  1.5128, 13.0720
  95136270,1,  0.7037, 303, 10.5724,  0.0019,  0.9472, 0.2787E+07,  0.0079,  1.6284,  3.9300
  95136685,1,  0.0255, 691,  8.2903,  0.0046,  0.9411, 0.3258E+07,  0.0090,  1.6510,  1.8114
  95151064,1,  0.0458, 389,  7.6760,  0.0071,  0.9867, 0.1970E+06,  0.0159,  1.4697,  1.0654
  95164076,1,  0.2184,  96,  2.4254,  0.0777,  0.9645, 0.2881E+06,  0.0621,  1.6053,  1.1118
  95171443,1,  0.1037, 353,  2.1511,  0.3068,  1.0667, 0.1094E+07,  0.0420,  1.8660,  4.6218
  95184058,1,  0.3399, 735,  3.9516,  0.2533,  0.9184, 0.2497E+07,  0.0226,  1.7701,  1.6080
  95208053,1,  0.5227, 487,  4.2154,  0.7367,  1.0476, 0.7131E+06,  0.0201,  1.6815,  1.1765
  95219460,1,  0.1439, 436,  6.6224,  0.0131,  1.0196, 0.2821E+06,  0.0201,  1.6078,  1.0513
  95225603,1,  0.0323, 323,  5.0572,  0.0113,  0.9638, 0.3347E+06,  0.0189,  1.5831,  1.0363
  95228373,1,  0.0528, 707,  3.4128,  0.1010,  0.9667, 0.2206E+07,  0.0304,  1.7134,  1.2920
  95230628,1,  0.0454, 405,  4.5102,  0.1501,  1.0124, 0.5315E+06,  0.0277,  1.7444,  1.0633
  95246444,1,  0.4907, 242,  4.2023,  0.0110,  0.9751, 0.2537E+06,  0.0418,  1.5341,  1.1402
  95271897,1,  0.1579, 657,  7.2067,  0.2138,  0.9980, 0.1183E+07,  0.0110,  1.6404,  1.7592
  95280937,1,  0.4145, 702,  1.2902,  0.2005,  0.9754, 0.3204E+06,  0.1007,  1.7079,  1.9660
  95289313,1,  0.0894, 115,  3.8541,  0.6849,  0.9982, 0.5147E+07,  0.0149,  1.7167,  1.6869
  95290320,1,  0.4391, 361,  6.7745,  0.1441,  0.9277, 0.2281E+07,  0.0117,  1.5950,  1.0287
  95305755,1,  0.2388, 664,  7.4521,  0.0018,  0.9545, 0.2477E+07,  0.0085,  1.5726,  2.8146
  95307251,1,  0.1438, 229,  5.0097,  0.0033,  0.9769, 0.3506E+07,  0.0141,  1.7092,  1.0362
  95309945,1,  0.3131, 598,  2.9775,  0.0499,  0.9231, 0.1243E+07,  0.0234,  1.4763,  1.0112
  95321582,1,  0.0618, 628,  2.9974,  0.2228,  0.9554, 0.3764E+07,  0.0264,  1.8255,  1.0611
  95333321,1,  0.3031, 536,  4.9412,  0.0051,  0.9680, 0.1294E+07,  0.0140,  1.6837,  1.3189
  95335355,1,  0.0032, 368,  9.1408,  0.4334,  1.0112, 0.1273E+07,  0.0065,  1.6882,  1.0469
  95356181,1,  0.1538, 436,  6.6224,  0.0131,  1.0196, 0.2821E+06,  0.0201,  1.6078,  1.0513
  95364609,1,  0.9237, 418,  4.3630,  0.0681,  0.9824, 0.1326E+06,  0.0228,  1.6171,  1.0192
  95365404,1,  0.0803, 746,  4.0459,  0.1963,  0.9408, 0.2492E+07,  0.0167,  1.6595,  1.0319
  95367241,1,  0.0465, 182,  3.9007,  0.0219,  0.9520, 0.8027E+06,  0.0243,  1.6235,  1.0228
  95376072,1,  0.0575, 213,  7.4593,  0.1873,  0.9783, 0.2269E+07,  0.0094,  1.7257,  1.0847
  95387256,1,  0.1619, 353,  2.1511,  0.3068,  1.0667, 0.1094E+07,  0.0420,  1.8660,  4.6218
  95395507,1,  0.1146, 352,  3.2610,  0.6485,  0.9592, 0.9111E+06,  0.0251,  1.6193,  1.4263
  95414700,1,  0.4672, 131,  4.7610,  0.5862,  0.9837, 0.1838E+07,  0.0150,  1.6676,  1.3203
  95419513,1,  0.1133, 582,  3.5640,  0.0344,  0.9918, 0.6296E+07,  0.0200,  1.7507,  1.1231
  95424950,1,  0.0255, 589,  3.6698,  0.0940,  0.8733, 0.7217E+06,  0.0408,  1.5324,  1.4266
  95431599,1,  0.2227, 281,  6.3148,  0.0031,  1.0193, 0.4157E+07,  0.0093,  1.7182,  1.0215
  95433005,1,  0.1412, 743,  2.7786,  0.9813,  0.8947, 0.8916E+06,  0.0460,  1.4960,  1.3339
  95448220,1,  0.1125, 714, 13.7840,  0.1867,  0.9938, 0.3508E+07,  0.0057,  1.7128,  1.4150
  95470507,1,  0.0186, 101,  7.0583,  0.0157,  0.9709, 0.1269E+06,  0.0279,  1.4972,  1.0291
  95474196,1,  0.1006,  25,  5.1895,  0.0340,  0.9897, 0.7622E+06,  0.0127,  1.5245,  1.2604
  95487862,1,  0.6413, 171,  5.4722,  0.0043,  0.9620, 0.9766E+06,  0.0213,  1.6964,  1.1437
  95504535,1,  0.4053, 569,  4.5959,  0.2883,  0.9090, 0.1121E+07,  0.0235,  1.6148,  2.1732
  95527303,1,  0.6838, 228,  5.6917,  0.1944,  1.0025, 0.1088E+07,  0.0120,  1.6364,  1.8031
  95530533,1,  0.0010, 288,  2.8927,  0.0254,  0.9133, 0.1697E+06,  0.0366,  1.5339,  1.0812
  95536504,1,  0.7195, 723,  5.4705,  0.0039,  0.9829, 0.4189E+07,  0.0141,  1.7280,  1.2869
  95588482,1,  0.0330, 130,  3.9503,  0.0579,  1.0202, 0.1426E+07,  0.0158,  1.6832,  1.6125
  95618350,1,  0.9081, 425,  6.4510,  0.0165,  0.9521, 0.9676E+06,  0.0170,  1.5747,  1.1468
  95618576,1,  0.1008, 731,  2.5272,  0.0470,  1.0611, 0.9105E+06,  0.0402,  1.8055,  1.0544
  95624793,1,  0.1858, 687,  5.8814,  0.0405,  0.9780, 0.2882E+07,  0.0146,  1.7528,  1.0147
  95648505,1,  0.7571, 218,  4.8721,  0.7440,  1.0078, 0.9379E+06,  0.0171,  1.6453,  2.3408
  95655208,1,  0.7172, 385,  3.9654,  0.1834,  0.9920, 0.8489E+06,  0.0188,  1.6885,  1.0699
  95657645,1,  0.0446, 292,  6.3109,  0.1961,  0.9493, 0.1670E+07,  0.0148,  1.6586,  1.0322
  95669548,1,  0.1501, 198,  3.9788,  0.1881,  1.0058, 0.3762E+06,  0.0356,  1.7912,  1.3223
  95674218,1,  0.0136,  59,  2.6970,  0.0270,  0.9023, 0.1362E+06,  0.0577,  1.3606,  1.1558
  95674251,1,  0.1807, 643,  4.2064,  0.0958,  0.9834, 0.1369E+07,  0.0162,  1.5980,  1.0302
  95675965,1,  0.4330, 296, 10.0965,  0.0035,  0.9841, 0.1784E+06,  0.0109,  1.5657,  1.2823
  95682144,1,  0.3231,  85,  5.4463,  0.0205,  0.9479, 0.5405E+06,  0.0233,  1.6985,  1.3051
  95685593,1,  1.0349, 148,  2.4340,  0.3183,  1.0158, 0.4072E+06,  0.0502,  1.6361,  2.3883
  95688503,1,  0.2828, 472, 10.2328,  0.1282,  0.9258, 0.8358E+07,  0.0052,  1.6811,  2.2173
  95697654,1,  0.0324,  10,  5.5472,  0.0645,  0.9682, 0.5041E+06,  0.0146,  1.5899,  1.5091
  95702101,1,  0.0096, 327,  5.7397,  0.4640,  1.0157, 0.8515E+06,  0.0097,  1.5054,  1.0341
  95709035,1,  0.0138, 106,  3.1889,  0.0524,  0.9527, 0.1791E+07,  0.0214,  1.5442,  1.0465
  95714373,1,  0.3520, 512,  7.1742,  0.0209,  0.9726, 0.2436E+07,  0.0082,  1.6101,  1.3280
  95719138,1,  0.1843,  46,  2.9693,  0.0119,  0.9454, 0.1369E+06,  0.0415,  1.6312,  1.0644
  95719566,1,  0.4833, 619,  2.9305,  0.0345,  1.0624, 0.1968E+07,  0.0212,  1.6558,  2.6509
  95719570,1,  0.0213, 443,  5.0175,  0.0052,  0.9573, 0.2267E+07,  0.0138,  1.7050, 14.8795
  95722402,1,  0.1518, 541,  2.8050,  0.6811,  0.9211, 0.8160E+06,  0.0397,  1.6350,  1.1091
  95726210,1,  0.0508, 563,  3.1941,  0.2007,  1.0225, 0.9862E+07,  0.0200,  2.0136,  1.0537
  95731915,1,  0.0549, 663,  1.4073,  0.6139,  0.9411, 0.1164E+07,  0.0769,  1.6291,  1.2659
  95762212,1,  0.0206, 303, 10.5724,  0.0019,  0.9472, 0.2787E+07,  0.0079,  1.6284,  3.9300
  95770233,1,  0.0830, 391,  3.7541,  0.1995,  0.9886, 0.5932E+06,  0.0176,  1.6204,  1.6066
  95772140,1,  0.0107, 330,  4.1750,  0.0294,  0.9521, 0.3762E+06,  0.0226,  1.5559,  1.0281
  95773961,1,  0.0064, 318,  3.1805,  0.2595,  1.0014, 0.1299E+07,  0.0189,  1.5760,  1.4987
  95776401,1,  0.0636, 506,  4.7993,  0.1602,  0.8902, 0.8308E+06,  0.0195,  1.5179,  1.1695
  95778988,1,  0.3030, 541,  2.8050,  0.6811,  0.9211, 0.8160E+06,  0.0397,  1.6350,  1.1091
  95779227,1,  0.5312, 670,  5.7698,  0.0195,  1.0685, 0.8522E+06,  0.0179,  1.6143,  1.0137
  95785782,1,  0.3349, 449,  5.1567,  0.3338,  0.9554, 0.2760E+07,  0.0111,  1.6643,  8.2129
  95786213,1,  0.1340, 285,  5.3462,  0.0130,  1.0060, 0.3352E+07,  0.0120,  1.7832,  1.6164
  95796963,1,  0.0309, 543,  2.7253,  0.1433,  0.9003, 0.2130E+07,  0.0390,  1.5845,  2.1758
  95800419,1,  0.2027, 524,  9.7988,  0.0020,  0.9469, 0.3232E+07,  0.0074,  1.6790,  3.5860
  95803128,1,  0.6676, 401,  4.8413,  0.0212,  0.9864, 0.2873E+07,  0.0122,  1.7696,  1.4760
  95813347,1,  0.2340, 578,  3.2829,  0.4426,  0.9860, 0.4689E+06,  0.0329,  1.6138,  1.1046
  95814755,1,  0.5468, 722,  2.4529,  0.0643,  1.0111, 0.1334E+06,  0.0511,  1.7024,  1.1076
  95815624,1,  0.1429, 328,  3.6242,  0.0034,  0.9434, 0.9881E+06,  0.0192,  1.4956,  1.1846
  95817193,1,  0.3462, 521,  3.4669,  0.0042,  0.9918, 0.4986E+06,  0.0253,  1.5836,  1.0536
  95825932,1,  0.0567,  84, 11.4915,  0.0148,  0.9857, 0.3334E+07,  0.0054,  1.5775,  1.0516
  95833931,1,  0.2820, 123,  6.1663,  0.0895,  0.9933, 0.8531E+07,  0.0079,  1.6930,  2.8245
  95843926,1,  0.0064, 489,  2.0978,  0.2053,  0.9251, 0.1492E+07,  0.0427,  1.6068,  1.0317
  95851347,1,  0.1701,  40,  4.8898,  0.0196,  0.9173, 0.4649E+07,  0.0152,  1.7066,  3.3277
  95860991,1,  0.0719, 186,  5.8825,  0.1793,  0.9751, 0.3113E+06,  0.0210,  1.5180,  1.0256
  95873668,1,  0.0103, 432,  2.1168,  0.1556,  0.8811, 0.1186E+07,  0.0657,  1.4753,  1.3315
  95877132,1,  0.0822, 666, 11.7210,  0.0017,  0.8941, 0.9978E+06,  0.0069,  1.5453,  1.0136
  95880277,1,  0.0668, 699,  2.8287,  0.2310,  0.9835, 0.1878E+07,  0.0378,  1.9126,  1.3000
  95912705,1,  0.0956, 533,  4.7605,  0.0261,  0.9219, 0.3279E+06,  0.0174,  1.5872,  1.2949
  95921965,1,  0.3175, 656,  2.3041,  0.5091,  0.9666, 0.2649E+06,  0.0502,  1.5632,  1.0400
  95939276,1,  0.1693, 405,  4.5102,  0.1501,  1.0124, 0.5315E+06,  0.0277,  1.7444,  1.0633
  95942472,1,  0.2601, 168,  4.0530,  0.0093,  0.9342, 0.2774E+06,  0.0250,  1.5399,  1.5159
  95948843,1,  0.1258, 238,  5.5915,  0.0097,  0.8878, 0.3721E+07,  0.0137,  1.6046,  1.0225
  95950794,1,  0.3868, 357,  2.6989,  0.0618,  0.8993, 0.1061E+07,  0.0308,  1.6445,  1.3670
  95966841,1,  0.1306, 415,  4.9637,  0.4200,  0.9600, 0.8200E+06,  0.0198,  1.6936,  1.3112
  95968165,1,  1.2132, 181,  4.5782,  0.0104,  0.9854, 0.1952E+07,  0.0194,  1.7225,  1.0171
  95987055,1,  0.0056, 374,  2.9940,  0.0550,  0.9624, 0.6212E+07,  0.0261,  1.9208,  1.3133
  96000513,1,  0.0667, 141,  2.5566,  0.3522,  0.9426, 0.2154E+06,  0.0753,  1.5450,  1.0584
  96004974,1,  0.3977, 637,  7.5963,  0.4546,  1.0201, 0.3106E+07,  0.0084,  1.6742,  1.0113
  96015930,1,  0.2059, 162, 10.1651,  0.0204,  1.0029, 0.2018E+07,  0.0064,  1.5847,  1.1317
  96017033,1,  0.3321, 720,  5.0194,  0.0031,  1.0318, 0.5354E+06,  0.0160,  1.5994,  1.0912
  96018917,1,  0.0506, 138,  6.1921,  0.0085,  0.9860, 0.1708E+07,  0.0091,  1.7068,  7.5278
  96025798,1,  0.1185,   8,  2.8746,  0.2733,  0.9381, 0.6160E+06,  0.0326,  1.6615,  1.1097
  96027388,1,  0.0266, 572,  3.3727,  0.1161,  0.9262, 0.8137E+06,  0.0354,  1.4794,  1.0237
  96039947,1,  0.4669, 520,  2.7863,  0.0180,  0.9071, 0.2329E+07,  0.0669,  1.4794,  1.0601
  96050565,1,  0.0738,  91,  3.6204,  0.0674,  1.0244, 0.3253E+06,  0.0201,  1.4918,  3.1923
  96059110,1,  0.0722, 571,  8.2660,  0.3695,  0.9972, 0.3459E+06,  0.0176,  1.6576,  2.0506
  96060182,1,  0.2044, 117,  5.5437,  0.2648,  0.9246, 0.2450E+07,  0.0142,  1.5381,  1.1264
  96061889,1,  0.2889, 361,  6.7745,  0.1441,  0.9277, 0.2281E+07,  0.0117,  1.5950,  1.0287
  96074491,1,  0.0543, 138,  6.1921,  0.0085,  0.9860, 0.1708E+07,  0.0091,  1.7068,  7.5278
  96081015,1,  0.0833, 629,  1.7081,  0.4278,  0.9323, 0.1900E+06,  0.0898,  1.5073,  1.1749
  96087341,1,  0.1418, 249,  3.5278,  0.1960,  0.9138, 0.2302E+07,  0.0224,  1.5315,  1.5703
  96115200,1,  0.1225, 329,  5.0803,  1.3646,  0.9490, 0.1578E+07,  0.0136,  1.5160,  3.8816
  96118503,1,  0.0558, 703,  4.9704,  0.0639,  1.0716, 0.1527E+07,  0.0085,  1.5524,  1.0823
  96134949,1,  0.1307, 170,  5.6912,  0.3629,  0.9140, 0.5214E+06,  0.0147,  1.4854,  1.0164
  96142324,1,  0.0717, 274,  3.8532,  0.0883,  0.8485, 0.2173E+07,  0.0367,  1.5525,  1.1295
  96147146,1,  1.4027, 660,  5.4957,  0.3242,  0.9320, 0.7962E+06,  0.0158,  1.5234,  1.1593
  96149634,1,  0.0640, 692,  4.4620,  0.0960,  1.1173, 0.2661E+07,  0.0115,  1.6156,  1.1425
  96153083,1,  0.0560, 723,  5.4705,  0.0039,  0.9829, 0.4189E+07,  0.0141,  1.7280,  1.2869
  96158484,1,  0.0231,  63,  8.8545,  0.0934,  0.9659, 0.5200E+06,  0.0110,  1.4916,  2.0953
  96161750,1,  0.2103, 244,  3.2384,  0.0114,  0.8647, 0.6667E+06,  0.0433,  1.5897,  1.0349
  96188804,1,  0.0156, 356,  2.0115,  0.0423,  0.9465, 0.4692E+06,  0.0498,  1.6401,  1.0874
  96203823,1,  0.5697, 357,  2.6989,  0.0618,  0.8993, 0.1061E+07,  0.0308,  1.6445,  1.3670
  96215062,1,  0.0604, 743,  2.7786,  0.9813,  0.8947, 0.8916E+06,  0.0460,  1.4960,  1.3339
  96219139,1,  0.6404, 292,  6.3109,  0.1961,  0.9493, 0.1670E+07,  0.0148,  1.6586,  1.0322
  96219225,1,  0.4072, 470,  3.1773,  0.2865,  0.9287, 0.1552E+07,  0.0288,  1.7321,  1.1005
  96236824,1,  0.0613, 329,  5.0803,  1.3646,  0.9490, 0.1578E+07,  0.0136,  1.5160,  3.8816
  96242023,1,  0.0325, 660,  5.4957,  0.3242,  0.9320, 0.7962E+06,  0.0158,  1.5234,  1.1593
  96244316,1,  0.4276, 680,  4.3849,  0.0666,  0.9689, 0.5208E+06,  0.0201,  1.6525,  1.0687
  96250021,1,  0.1548, 322,  2.2760,  0.1265,  0.9392, 0.1270E+06,  0.0628,  1.5171,  1.4861
  96250463,1,  0.3493, 368,  9.1408,  0.4334,  1.0112, 0.1273E+07,  0.0065,  1.6882,  1.0469
  96255710,1,  0.1609, 727,  2.3187,  0.6004,  0.9759, 0.4694E+06,  0.0492,  1.7437, 20.9966
  96260339,1,  0.2567, 262,  5.3060,  0.0596,  0.9622, 0.9692E+06,  0.0110,  1.5401,  1.0135
  96264792,1,  0.0638, 228,  5.6917,  0.1944,  1.0025, 0.1088E+07,  0.0120,  1.6364,  1.8031
  96299272,1,  0.0489, 158,  4.5443,  0.1606,  1.0538, 0.1190E+07,  0.0149,  1.6356,  1.0165
  96302207,1,  0.5838, 288,  2.8927,  0.0254,  0.9133, 0.1697E+06,  0.0366,  1.5339,  1.0812
  96309576,1,  0.1055, 597,  3.6979,  0.0135,  0.8995, 0.8174E+07,  0.0158,  1.6060,  1.0546
  96329622,1,  0.1558, 612,  5.8112,  0.3793,  0.9798, 0.4502E+06,  0.0170,  1.5441,  1.0342
  96339476,1,  0.1105, 665,  4.2647,  0.2265,  0.9991, 0.3235E+07,  0.0155,  1.7252,  1.3472
  96379879,1,  0.6238, 189,  3.6462,  0.3341,  0.9452, 0.3093E+07,  0.0180,  1.6296,  1.0323
  96390225,1,  0.3663,  56,  4.6374,  0.2423,  1.0000, 0.9483E+06,  0.0167,  1.6702,  1.0106
  96403318,1,  0.0412, 444,  7.3403,  0.1446,  0.9373, 0.2844E+07,  0.0075,  1.6630,  1.0310
  96415921,1,  0.0156, 145,  3.1988,  0.3805,  0.9726, 0.2913E+06,  0.0307,  1.5692,  1.0252
  96433999,1,  0.1391, 142,  3.8656,  0.2326,  0.9869, 0.4561E+07,  0.0181,  1.8916,  1.4447
  96440263,1,  0.2934, 521,  3.4669,  0.0042,  0.9918, 0.4986E+06,  0.0253,  1.5836,  1.0536
  96482232,1,  0.0626, 359,  4.7866,  0.0070,  0.9280, 0.1555E+07,  0.0176,  1.6669,  1.0731
