object_id,submodel,sim_av,Iax_INDEX,M_V,t_rise,dm15B,dm15R
 105919489,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
 105921882,1,   0, 434,-17.5350, 21.7670,  1.5960,  0.2940
 105923105,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 105923221,1,   0, 427,-17.7830, 17.1410,  0.8690,  1.1150
 105923279,1,   0, 769,-17.6870, 16.5700,  1.7750,  0.5950
 105927717,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
 105928648,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
 105939125,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
 105942038,1,   0, 884,-18.3330, 18.6270,  1.4350,  0.3700
 105942828,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
 105950421,1,   0, 872,-18.1780, 18.8550,  1.6410,  0.4440
 105952387,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 105953184,1,   0, 267,-17.7000, 13.5890,  1.5800,  0.6840
 105953321,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
 105953502,1,   0, 385,-18.2740, 16.1290,  1.3930,  0.4510
 105954503,1,   0, 520,-16.5840, 14.1440,  1.6220,  1.1100
 105955568,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
 105956358,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
 105958758,1,   0, 633,-17.2340, 15.5030,  0.9960,  0.3350
 105960233,1,   0, 681,-15.5100, 15.9920,  1.8430,  0.8100
 105961055,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 105961911,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
 105968391,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
 105969565,1,   0, 150,-18.3180, 17.5040,  1.0700,  0.4710
 105969884,1,   0, 429,-18.2330, 15.0700,  1.1460,  0.6390
 105970439,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
 105971638,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
 105973177,1,   0, 310,-17.0700, 13.5640,  1.4010,  0.6030
 105978932,1,   0, 615,-17.7940, 16.6650,  1.2160,  0.4640
 105979898,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
 105981140,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 105982366,1,   0, 340,-18.2950, 18.7280,  1.0100,  0.2970
 105985838,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
 105986226,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
 105986748,1,   0, 386,-17.2540, 16.6600,  1.3200,  0.9560
 105987882,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
 105989011,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
 105991521,1,   0, 325,-18.3770, 21.1310,  1.0090,  0.8190
 105992246,1,   0,  95,-17.7490, 17.1210,  1.2060,  0.7460
 105993395,1,   0, 346,-17.4290, 16.4050,  1.1810,  0.7330
 105995098,1,   0, 530,-18.0190, 18.4220,  1.0040,  0.9760
 105998099,1,   0, 750,-16.7030, 17.3750,  2.0980,  0.7460
 105999105,1,   0, 811,-17.4140, 17.6550,  0.7310,  0.1240
 106000112,1,   0, 682,-17.9960, 20.2630,  1.3320,  0.5220
 106000759,1,   0, 724,-18.0980, 15.4710,  0.9800,  0.6050
 106001101,1,   0, 427,-17.7830, 17.1410,  0.8690,  1.1150
 106001475,1,   0, 804,-18.4930, 18.8160,  1.0070,  0.7400
 106001875,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
 106002396,1,   0, 959,-17.9060, 19.2680,  1.3340,  0.4470
 106005393,1,   0,  43,-17.7980, 17.5480,  1.3200,  0.6690
 106006169,1,   0, 731,-18.3130, 17.9970,  1.1360,  0.4180
 106006223,1,   0, 429,-18.2330, 15.0700,  1.1460,  0.6390
 106006318,1,   0, 698,-17.8040, 14.6780,  1.3310,  0.2820
 106011324,1,   0, 740,-18.1730, 20.2020,  1.0210,  0.6500
 106017370,1,   0, 650,-16.8250, 15.6350,  1.5790,  0.4090
 106017604,1,   0, 423,-17.3370, 15.3700,  1.4480,  0.4370
 106018430,1,   0, 893,-17.5300, 15.7020,  1.6560,  0.7010
 106024777,1,   0, 531,-18.3440, 21.4450,  1.5440,  0.6310
 106027000,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
 106027039,1,   0, 201,-18.4490, 17.7320,  1.1410,  0.3470
 106027051,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
 106027765,1,   0, 128,-18.5930, 17.8580,  1.0680,  0.5140
 106028873,1,   0,  18,-18.5080, 19.2990,  1.5630,  0.0750
 106029728,1,   0, 571,-14.3960, 13.5660,  2.2360,  0.9240
 106032262,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
 106033065,1,   0, 247,-18.1570, 18.5470,  1.1690,  0.4900
 106035186,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
 106039257,1,   0, 852,-17.9130, 18.8400,  1.2360,  1.0480
 106039389,1,   0, 620,-18.3410, 21.5020,  1.3490,  0.5920
 106041345,1,   0, 929,-18.1260, 19.3210,  1.3930,  0.5200
 106043674,1,   0,   0,-17.6910,  15,  1.6170,  0.1180
 106043791,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
 106044801,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
 106047575,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
 106048238,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 106049024,1,   0, 481,-16.3180, 14.3160,  1.8830,  0.7100
 106050416,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106052814,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106052877,1,   0, 235,-18.0580, 21.0710,  1.2550,  0.5500
 106053810,1,   0, 935,-17.8580, 12.7060,  1.7140,  0.6060
 106057885,1,   0, 625,-17.9950, 19.5180,  2.0850,  0.5770
 106058117,1,   0, 348,-17.9490, 17.3450,  1.4470,  0.6370
 106058523,1,   0,  95,-17.7490, 17.1210,  1.2060,  0.7460
 106059727,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
 106060632,1,   0, 385,-18.2740, 16.1290,  1.3930,  0.4510
 106062013,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
 106062476,1,   0, 962,-18.5040, 19.7900,  1.2160,  0.6380
 106064316,1,   0, 776,-17.6570, 15.2250,  1.5350,  0.4940
 106064984,1,   0, 877,-17.4290, 15.6130,  1.4410,  0.4060
 106066271,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
 106066459,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
 106067778,1,   0, 179,-17.1300, 12.3030,  1.6020,  0.9700
 106069905,1,   0,  32,-15.9780, 14.4130,  1.6790,  0.7050
 106070161,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
 106071070,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
 106075686,1,   0, 530,-18.0190, 18.4220,  1.0040,  0.9760
 106075749,1,   0, 781,-18.2550, 20.5980,  1.3070,  0.8470
 106080498,1,   0, 442,-18.0390, 18.1500,  1.2380,  0.3860
 106080722,1,   0, 954,-17.4240, 15.5620,  1.5670,  0.6270
 106082169,1,   0,  53,-17.7380, 15.6410,  1.5220,  0.6520
 106085353,1,   0, 742,-18.0890, 17.4970,  1.4580,  0.7060
 106088298,1,   0, 519,-18.0760, 22.2710,  1.3960,  0.4920
 106091639,1,   0,  62,-17.0310, 14.5510,  1.2810,  0.3330
 106092000,1,   0,  80,-18.4760, 19.7850,  1.7230,  0.5260
 106092939,1,   0, 437,-18.1380, 20.7240,  1.4080,  0.5640
 106093203,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
 106095299,1,   0, 201,-18.4490, 17.7320,  1.1410,  0.3470
 106096671,1,   0, 247,-18.1570, 18.5470,  1.1690,  0.4900
 106101455,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
 106102252,1,   0, 630,-16.9100, 13.7040,  1.3020,  0.4420
 106103190,1,   0, 447,-17.1700, 14.2820,  1.7190,  0.5690
 106103447,1,   0, 146,-17.7890, 20.0990,  1.1550,  0.6320
 106103990,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
 106105506,1,   0, 927,-18.1860, 23.3150,  1.2670,  0.6450
 106106247,1,   0, 434,-17.5350, 21.7670,  1.5960,  0.2940
 106108997,1,   0, 798,-17.3610, 15.1950,  1.4890,  0.1710
 106109451,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
 106111179,1,   0, 697,-18.0380, 17.6380,  0.9590,  0.4910
 106112914,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
 106113086,1,   0, 384,-17.2500, 16.9290,  1.7250,  0.5170
 106113549,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106114889,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106117394,1,   0, 100,-17.3920, 14.2780,  1.4850,  0.6420
 106119372,1,   0,  80,-18.4760, 19.7850,  1.7230,  0.5260
 106122009,1,   0, 545,-17.9480, 19.1900,  1.5260,  0.8020
 106124127,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
 106125181,1,   0, 872,-18.1780, 18.8550,  1.6410,  0.4440
 106125397,1,   0, 106,-18.2660, 18.8010,  1.1830,  0.4680
 106126675,1,   0, 446,-17.7230, 17.1440,  1.1010,  0.7190
 106126910,1,   0, 771,-18.2250, 16.7760,  1.4300,  0.7130
 106128941,1,   0, 260,-17.5530, 16.6520,  1.6080,  0.7830
 106131451,1,   0, 206,-18.0660, 19.8560,  1.1750,  0.4120
 106134240,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106134355,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
 106134971,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
 106136368,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
 106137042,1,   0,   1,-15.8270, 14.3270,  1.7430,  0.9040
 106137255,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
 106138139,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106138709,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
 106140448,1,   0, 276,-16.6120, 14.0350,  1.7790,  1.1370
 106141357,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106142619,1,   0, 619,-17.7120, 15.1310,  1.4750,  0.7780
 106143430,1,   0, 434,-17.5350, 21.7670,  1.5960,  0.2940
 106144533,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
 106146253,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 106148450,1,   0, 625,-17.9950, 19.5180,  2.0850,  0.5770
 106148614,1,   0, 270,-18.3490, 18.4950,  1.5330,  0.6590
 106150977,1,   0,  44,-16.7960, 17.0420,  2.0320,  0.6660
 106153897,1,   0, 981,-15.2330, 10.8120,  1.5640,  0.5720
 106155210,1,   0, 139,-17.2540, 13.8860,  1.1090,  0.5520
 106163135,1,   0, 864,-17.5400, 17.6130,  1.0050,  0.3500
 106172516,1,   0, 385,-18.2740, 16.1290,  1.3930,  0.4510
 106186855,1,   0, 645,-18.0730, 15.5160,  1.4790,  0.6920
 106189712,1,   0, 100,-17.3920, 14.2780,  1.4850,  0.6420
 106192164,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
 106193217,1,   0, 311,-18.1030, 18.6670,  1.8060,  0.8100
 106193424,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106194023,1,   0, 717,-17.3120, 18.7610,  1.3050,  0.8410
 106197014,1,   0, 791,-17.1920, 15.4860,  1.4920,  0.6010
 106201121,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
 106204446,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
 106211639,1,   0, 950,-17.9460, 16.4610,  1.7000,  0.7760
 106215260,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
 106217358,1,   0, 232,-17.2980, 15.1260,  1.5180,  0.3180
 106219885,1,   0, 827,-17.3290, 17.4870,  1.7960,  0.6620
 106220574,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
 106221567,1,   0, 816,-18.0900, 16.9210,  1.5700,  0.3740
 106223299,1,   0, 901,-17.8070, 19.7860,  1.1130,  0.5770
 106224039,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
 106227576,1,   0, 513,-18.5380, 18.8880,  1.5110,  0.5490
 106230451,1,   0, 426,-17.8450, 16.2670,  1.6310,  0.7750
 106231144,1,   0, 288,-18.0660, 19.7400,  1.0350,  0.5930
 106232600,1,   0,  27,-17.8520, 16.8840,  1.6540,  0.6240
 106235993,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
 106239952,1,   0,  76,-18.0380, 18.0080,  1.5590,  0.3630
 106240480,1,   0, 545,-17.9480, 19.1900,  1.5260,  0.8020
 106240995,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
 106247742,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
 106248534,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 106248578,1,   0, 958,-18.5910, 16.3640,  1.5320,  0.5490
 106249433,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
 106250176,1,   0, 146,-17.7890, 20.0990,  1.1550,  0.6320
 106250893,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
 106252238,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106255610,1,   0, 917,-18.2060, 17.8520,  1.1730,  0.7920
 106258710,1,   0,  24,-17.8270, 14.5560,  1.2550,  0.6040
 106261463,1,   0, 975,-18.4000, 21.0080,  1.3740,  0.7110
 106264385,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
 106264694,1,   0,  55,-17.7810, 16.8370,  1.5490,  0.4030
 106270442,1,   0, 421,-16.6830, 17.7130,  1.2430,  0.4690
 106273087,1,   0, 178,-17.4130, 14.1970,  1.5560,  0.7810
 106278933,1,   0, 268,-16.4410, 15.9460,  1.8390,  0.7660
 106281245,1,   0, 358,-16.0070, 11.5540,  1.6910,  0.6200
 106283460,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
 106283539,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106284715,1,   0, 741,-17.0340, 18.6860,  1.9660,  0.5360
 106290026,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
 106291038,1,   0, 531,-18.3440, 21.4450,  1.5440,  0.6310
 106294714,1,   0, 419,-17.5460, 17.6400,  1.4640,  0.4670
 106295425,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
 106298247,1,   0, 419,-17.5460, 17.6400,  1.4640,  0.4670
 106300492,1,   0, 645,-18.0730, 15.5160,  1.4790,  0.6920
 106301085,1,   0, 545,-17.9480, 19.1900,  1.5260,  0.8020
 106301764,1,   0, 546,-18.0050, 18.7280,  1.1270,  0.6180
 106305576,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
 106305709,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
 106307265,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106308394,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
 106308550,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106311169,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
 106311962,1,   0, 299,-18.4140, 16.4030,  1.2000,  0.1040
 106313259,1,   0, 288,-18.0660, 19.7400,  1.0350,  0.5930
 106315011,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
 106315208,1,   0, 538,-18.5420, 19.7820,  1.0940,  0.3470
 106318057,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
 106319503,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
 106322009,1,   0,  53,-17.7380, 15.6410,  1.5220,  0.6520
 106326436,1,   0, 556,-18.2940, 16.9530,  1.7120,  0.3470
 106326741,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
 106328594,1,   0, 178,-17.4130, 14.1970,  1.5560,  0.7810
 106331017,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
 106338039,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
 106338708,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
 106340027,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
 106340492,1,   0, 982,-17.2760, 14.0270,  1.3620,  0.6010
 106341102,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
 106341615,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
 106343699,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
 106344457,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106346858,1,   0, 251,-18.7770, 23.2870,  1.1230,  0.5510
 106347569,1,   0, 101,-16.5960, 13.6020,  1.8240,  0.6100
 106348770,1,   0, 963,-16.5400, 13.1190,  1.2420,  1.1600
 106349393,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
 106350437,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
 106351887,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
 106353748,1,   0, 243,-18.0200, 24.2140,  1.3020,  0.5760
 106362244,1,   0, 113,-18.0630, 17.7340,  1.2360,  0.9180
 106363696,1,   0, 637,-18.0560, 17.2640,  1.7450,  0.7720
 106364950,1,   0, 584,-18.5390, 18.0460,  1.5420,  0.1200
 106365742,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
 106365909,1,   0,  27,-17.8520, 16.8840,  1.6540,  0.6240
 106368730,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106370709,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
 106371695,1,   0, 405,-18.0740, 16.1980,  0.9580,  0.2320
 106372410,1,   0, 592,-17.2130, 16.9370,  0.9980,  0.7850
 106374591,1,   0, 789,-18.3240, 18.0210,  1.2580,  0.5390
 106379547,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
 106386002,1,   0, 697,-18.0380, 17.6380,  0.9590,  0.4910
 106386191,1,   0, 929,-18.1260, 19.3210,  1.3930,  0.5200
 106390944,1,   0, 267,-17.7000, 13.5890,  1.5800,  0.6840
 106392721,1,   0, 415,-18.0770, 19.8390,  1.2960,  0.8140
 106393042,1,   0, 321,-18.3270, 12.9910,  1.2930,  0.6190
 106393801,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
 106395128,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
 106395588,1,   0, 758,-16.6200, 11.8470,  1.3290,  0.6630
 106399750,1,   0, 236,-17.5280, 16.9580,  1.6030,  0.8260
 106400231,1,   0, 100,-17.3920, 14.2780,  1.4850,  0.6420
 106403275,1,   0, 894,-17.2460, 16.0110,  1.5880,  0.5050
 106404675,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
 106406198,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106407674,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
 106412276,1,   0, 353,-18.3160, 17.1290,  1.1710,  0.7080
 106412372,1,   0, 128,-18.5930, 17.8580,  1.0680,  0.5140
 106415234,1,   0, 205,-17.3440, 17.0030,  1.6980,  0.4940
 106416290,1,   0, 558,-18.4060, 17.3270,  1.0980,  1.1320
 106418094,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
 106421966,1,   0, 471,-17.2400, 17.6300,  1.4840,  0.4560
 106422685,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
 106431473,1,   0, 583,-18.3710, 18.4410,  1.1590,  0.1080
 106431957,1,   0, 137,-18.1830, 16.5020,  1.4670,  0.1940
 106440602,1,   0, 539,-17.8120, 15.6330,  1.3600,  0.5240
 106440626,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106442442,1,   0, 721,-15.9960, 11.0230,  1.7690,  0.7040
 106445062,1,   0,  15,-15.5240, 13.4900,  1.8180,  0.8490
 106445181,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
 106445735,1,   0, 280,-16.5200, 11.8990,  1.4430,  0.3740
 106446268,1,   0, 437,-18.1380, 20.7240,  1.4080,  0.5640
 106447148,1,   0, 719,-17.6460, 14.2780,  1.5990,  0.6080
 106451239,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
 106457337,1,   0, 638,-17.7150, 19.0510,  1.1070,  0.5210
 106459976,1,   0, 704,-17.9310, 16.5000,  1.5370,  0.3730
 106460049,1,   0, 882,-16.5470, 11.4180,  1.6000,  0.7500
 106463518,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
 106465047,1,   0, 261,-16.5210, 11.2900,  1.2390,  0.4950
 106467719,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
 106468016,1,   0, 415,-18.0770, 19.8390,  1.2960,  0.8140
 106472296,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106477524,1,   0, 633,-17.2340, 15.5030,  0.9960,  0.3350
 106481358,1,   0, 573,-18.1200, 17.3260,  0.8530,  0.6690
 106481590,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106487756,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
 106488620,1,   0, 863,-17.2840, 15.4510,  1.3220,  0.7070
 106489367,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
 106493231,1,   0, 563,-17.5920, 18.1060,  1.0660,  0.3140
 106493726,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106499217,1,   0, 637,-18.0560, 17.2640,  1.7450,  0.7720
 106500145,1,   0, 598,-17.8650, 16.6950,  1.5490,  1.1470
 106504813,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
 106517190,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
 106521244,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106522631,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
 106523735,1,   0, 270,-18.3490, 18.4950,  1.5330,  0.6590
 106526303,1,   0, 701,-15.2070, 12.7160,  1.9220,  0.8540
 106531913,1,   0, 446,-17.7230, 17.1440,  1.1010,  0.7190
 106534049,1,   0, 386,-17.2540, 16.6600,  1.3200,  0.9560
 106537485,1,   0, 125,-18.5400, 16.9700,  1.3940,  0.3370
 106539665,1,   0, 273,-17.4720, 18.0050,  0.8660,  0.2520
 106547521,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
 106548439,1,   0, 317,-18.6190, 21.3240,  1.1770,  0.5670
 106549094,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
 106549623,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
 106550687,1,   0, 415,-18.0770, 19.8390,  1.2960,  0.8140
 106555655,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106560213,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
 106560313,1,   0, 651,-18.3260, 18.1950,  1.7720,  0.5470
 106562822,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
 106563855,1,   0, 973,-18.3750, 18.3340,  1.2620,  0.5040
 106566355,1,   0, 756,-17.6620, 19.9750,  0.9440,  0.5400
 106568224,1,   0, 978,-17.7860, 18.9320,  1.1060,  0.7010
 106571139,1,   0, 804,-18.4930, 18.8160,  1.0070,  0.7400
 106571444,1,   0, 111,-18.4060, 14.4890,  1.6750,  0.3810
 106575058,1,   0, 325,-18.3770, 21.1310,  1.0090,  0.8190
 106576844,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106580559,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
 106582941,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
 106592470,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
 106592716,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
 106593089,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
 106595764,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
 106595818,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 106596769,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
 106596791,1,   0, 726,-14.4180,  9.6150,  1.9900,  0.6870
 106601387,1,   0, 325,-18.3770, 21.1310,  1.0090,  0.8190
 106603192,1,   0, 513,-18.5380, 18.8880,  1.5110,  0.5490
 106605299,1,   0, 782,-16.6920, 16.1350,  1.5860,  0.7450
 106607058,1,   0, 482,-17.7280, 18.6420,  1.6970,  0.5820
 106607810,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
 106608260,1,   0,  81,-18.1310, 15.8400,  1.2970,  0.5930
 106610108,1,   0, 251,-18.7770, 23.2870,  1.1230,  0.5510
 106612123,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
 106612451,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
 106613165,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
 106614968,1,   0, 765,-17.4170, 17.6610,  1.2970,  0.6980
 106618848,1,   0, 405,-18.0740, 16.1980,  0.9580,  0.2320
 106623881,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
 106625065,1,   0, 442,-18.0390, 18.1500,  1.2380,  0.3860
 106631375,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
 106631440,1,   0,  53,-17.7380, 15.6410,  1.5220,  0.6520
 106632398,1,   0, 822,-15.8210, 10.5210,  1.4260,  0.4200
 106634585,1,   0, 427,-17.7830, 17.1410,  0.8690,  1.1150
 106635097,1,   0,  25,-18.3110, 17.4610,  1.0310,  0.1550
 106636819,1,   0,  10,-14.3170,  8.8500,  1.5700,  0.9780
 106638038,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
 106641188,1,   0, 705,-17.2150, 18.9120,  1.1260,  0.8730
 106643721,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
 106644041,1,   0, 125,-18.5400, 16.9700,  1.3940,  0.3370
 106648902,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
 106649511,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
 106649665,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
 106649957,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
 106651760,1,   0, 962,-18.5040, 19.7900,  1.2160,  0.6380
 106653598,1,   0, 891,-15.9250,  9.9810,  1.7170,  0.5650
 106654331,1,   0, 265,-16.4140, 15.7500,  1.5420,  0.7010
 106657057,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
 106664074,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
 106667534,1,   0, 340,-18.2950, 18.7280,  1.0100,  0.2970
 106667560,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
 106667588,1,   0, 787,-18.7350, 20.5630,  1.0220,  0.4600
 106667832,1,   0, 468,-16.7330, 11.7070,  1.6430,  0.8370
 106671005,1,   0, 958,-18.5910, 16.3640,  1.5320,  0.5490
 106671074,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
 106678484,1,   0, 438,-17.3620, 14.2220,  1.2360,  0.8840
 106682890,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
 106686087,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
 106686398,1,   0, 697,-18.0380, 17.6380,  0.9590,  0.4910
 106687331,1,   0, 694,-17.7800, 17.9790,  1.4070,  0.3450
