object_id,submodel,sim_av,Cart_INDEX,Mejecta,Vejecta,Fnick,Kappagamma,Temperature
 115571094,1,  0.0283, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
 115572217,1,  0.1224, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
 115591516,1,  0.0015,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
 115601683,1,  0.8395, 128,  0.9241, 6966.27,  0.1818,  1.8206, 4037.65
 115601984,1,  0.0238,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
 115618654,1,  0.0030,  43,  1.4988, 6037.59,  0.0026,  508.72, 3868.88
 115623229,1,  0.0290,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 115640107,1,  0.0554, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 115644575,1,  0.1554,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
 115669376,1,  0.5059, 211,  0.9917, 9866.03,  0.0029,  447.67, 2635.86
 115679018,1,  0.0058, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
 115703108,1,  0.0398, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 115703298,1,  0.4416, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
 115715975,1,  0.0035, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
 115721926,1,  0.1011,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
 115734071,1,  0.0887, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 115739874,1,  0.2514, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
 115743123,1,  0.1323, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 115745484,1,  0.6821, 125,  1.1934, 9102.56,  0.0022,  0.1363, 2684.90
 115746881,1,  0.0159, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 115760145,1,  0.0137, 113,  0.5055, 9210.35,  0.0675,  0.2009, 4560.34
 115766893,1,  0.0110, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 115796944,1,  0.2272, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 115807173,1,  0.0778,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 115834802,1,  0.2072, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 115847730,1,  0.0643,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
 115866255,1,  0.0149, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
 115883247,1,  0.3707,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 115911376,1,  0.1503,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 115944686,1,  0.0434,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
 115947275,1,  0.0882, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
 115947669,1,  0.0088, 113,  0.5055, 9210.35,  0.0675,  0.2009, 4560.34
 115966347,1,  0.0380, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
 115969523,1,  0.0309,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
 115974701,1,  0.0595,  15,  1.0255, 8843.56,  0.0073,  5.8785, 4538.87
 115992582,1,  0.1508, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
 116003938,1,  0.0603, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 116047448,1,  1.1127,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
 116053423,1,  0.1148, 205,  0.1141, 3860.49,  0.2373,  3.6289, 3470.48
 116078294,1,  0.1610, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
 116107094,1,  0.0581, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 116115927,1,  0.2969,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
 116116381,1,  0.0111,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 116124994,1,  0.0907, 142,  0.0401, 9343.24,  0.0049,  527.02, 2898.94
 116138168,1,  0.1562, 154,  0.4295, 9132.76,  0.1591,  9.1045, 4746.11
 116218828,1,  0.2111,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
 116240652,1,  0.0453,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
 116255621,1,  0.0465, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
 116263637,1,  0.1004,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
 116275461,1,  0.0150,  83,  0.2014, 6561.50,  0.0043,  513.16, 4745.61
 116330322,1,  0.2004, 141,  0.2165, 8942.58,  0.0154,  0.6805, 3151.88
 116339040,1,  0.0122, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 116345189,1,  0.0650, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
 116352679,1,  0.0245, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 116373058,1,  0.0055, 190,  0.1962, 6655.46,  0.1582,  196.93, 4953.16
 116377196,1,  0.0404, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 116387912,1,  0.0307,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
 116394196,1,  0.0929, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 116430748,1,  0.2006,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
 116442550,1,  0.1038, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
 116456839,1,  0.0641,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
 116460322,1,  0.8351, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
 116465002,1,  0.0102,  72,  0.9667, 4404.20,  0.0021,  105.93, 4708.73
 116480777,1,  0.0383, 212,  1.1578, 6518.97,  0.1497,  0.4053, 4892.41
 116488897,1,  0.0327, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 116489903,1,  0.0177,   4,  1.3606, 8068.67,  0.1116,  0.4619, 4112.96
 116499195,1,  0.1348, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 116525105,1,  0.2546, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
 116570241,1,  0.0503,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
 116573863,1,  0.2785, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
 116594760,1,  0.0117, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 116600200,1,  1.9232, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
 116617653,1,  0.0832,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
 116630481,1,  0.0340, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 116663093,1,  0.0699, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 116666457,1,  0.0638,  49,  1.6835, 5478.50,  0.0082,  0.5069, 2259.19
 116693765,1,  0.1119,  42,  0.1026, 8917.97,  0.1450,  276.39, 1378.22
 116694944,1,  0.0447, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
 116701048,1,  0.0155, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 116701240,1,  0.1282, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 116701735,1,  0.0637,  83,  0.2014, 6561.50,  0.0043,  513.16, 4745.61
 116702526,1,  0.1577,  73,  0.4084, 3902.87,  0.1005,  112.48, 3476.16
 116708109,1,  0.0007,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 116727389,1,  0.0571, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 116728142,1,  0.0261,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 116732683,1,  0.7694, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 116754739,1,  0.0803,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 116785441,1,  0.3239,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
 116794660,1,  0.4813,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
 116801094,1,  0.1037,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
 116811658,1,  0.0839, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 116820950,1,  0.0738, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 116829231,1,  0.0247,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 116874582,1,  0.2700, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 116884777,1,  0.0922,  61,  0.3347, 3296.53,  0.0020, 68.8864, 2917.01
 116899077,1,  0.4982, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
 116902725,1,  0.1150,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
 116937705,1,  0.1070, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
 116947030,1,  0.0110, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 116949453,1,  0.2392, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 116985758,1,  0.1227,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
 116994568,1,  0.0091,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 117003941,1,  0.0577, 105,  0.3041, 4393.62,  0.2209, 11.1952, 2649.25
 117009325,1,  0.0789,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
 117011257,1,  0.2671,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 117021807,1,  0.0680, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 117047124,1,  0.0514, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
 117059909,1,  0.0760, 211,  0.9917, 9866.03,  0.0029,  447.67, 2635.86
 117068136,1,  0.1444,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
 117083402,1,  0.2240,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
 117101428,1,  0.0249, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 117109556,1,  0.1607,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 117119858,1,  0.3844, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 117130249,1,  0.1978,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
 117134231,1,  0.5248, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
 117136210,1,  0.0599,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 117138927,1,  0.5950,  35,  0.1502, 6192.18,  0.1529,  0.2870, 2683.69
 117144893,1,  0.1111,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 117199574,1,  0.0100,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 117207532,1,  0.2142, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 117209900,1,  0.0767,  99,  0.3093, 8881.33,  0.0076,  1.7888, 4248.09
 117250059,1,  0.0365,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 117346213,1,  0.1488, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 117346755,1,  0.0980, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 117347291,1,  0.1301,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 117385753,1,  0.0469, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
 117392895,1,  0.0061,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 117406255,1,  0.0485, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 117420915,1,  0.0904, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 117426700,1,  0.2744, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 117435270,1,  0.0692,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
 117442023,1,  0.0448, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
 117443342,1,  0.0521,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 117467008,1,  0.0701, 136,  0.5506, 8913.20,  0.0693, 57.5370, 3194.48
 117474481,1,  0.9223,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
 117474908,1,  0.0455, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
 117484443,1,  0.1325, 215,  0.3386, 4188.56,  0.4037, 96.3144, 3553.54
 117487347,1,  0.0250, 203,  0.3540, 9504.54,  0.0241, 14.7107, 3700.00
 117496546,1,  0.1066,  52,  0.7865, 4186.41,  0.2078,  2.7910, 4554.97
 117528413,1,  0.1445, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
 117533103,1,  0.3986, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
 117534393,1,  0.0108, 224,  0.5689, 8992.53,  0.0986, 13.7834, 3423.36
 117541277,1,  0.0436,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
 117553059,1,  0.1101, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
 117555717,1,  0.0107, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
 117556000,1,  0.0070, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
 117580988,1,  0.0170,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
 117588331,1,  0.1704,  35,  0.1502, 6192.18,  0.1529,  0.2870, 2683.69
 117615456,1,  0.0635, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 117620581,1,  0.0827, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
 117648061,1,  0.0361, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
 117663546,1,  0.0641, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 117700185,1,  0.0662, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
 117705587,1,  0.0693, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 117709186,1,  0.1545, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 117733765,1,  0.0711, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 117776706,1,  0.1324, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 117788944,1,  0.4034, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
 117799330,1,  0.1351, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 117800603,1,  0.0141,  63,  0.2216, 3985.11,  0.0022,  0.4288, 4495.15
 117821248,1,  0.1968, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 117842290,1,  0.2994, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 117871117,1,  0.0642, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
 117903513,1,  0.0592,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
 117927598,1,  0.4152, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 117933116,1,  0.3844, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
 117936775,1,  0.0410,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
 117936929,1,  0.0514, 131,  0.1026, 8878.87,  0.6646,  1.7773, 2339.53
 117965542,1,  0.3458, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
 117984290,1,  0.1556, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 117997918,1,  0.0925, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 118004065,1,  0.7483, 205,  0.1141, 3860.49,  0.2373,  3.6289, 3470.48
 118045823,1,  0.0718,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
 118053688,1,  0.0474, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
 118066931,1,  0.0956,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 118068143,1,  0.8218,  43,  1.4988, 6037.59,  0.0026,  508.72, 3868.88
 118074123,1,  0.0697, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 118084510,1,  0.1219, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 118132542,1,  0.0556,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 118140044,1,  0.1751, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 118152615,1,  0.0064, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 118163248,1,  0.0287, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
 118166952,1,  0.0795, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 118171503,1,  0.2406,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
 118179173,1,  0.1868,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
 118187297,1,  0.1297,  83,  0.2014, 6561.50,  0.0043,  513.16, 4745.61
 118207629,1,  0.0140,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
 118253835,1,  0.4344, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
 118261472,1,  0.1283, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 118281178,1,  0.1915,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
 118308549,1,  0.0509, 110,  0.3004, 8471.17,  0.0043,  0.3061, 4766.92
 118313793,1,  0.4265, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
 118328446,1,  0.1233, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
 118335695,1,  0.0618, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
 118370214,1,  0.0391, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
 118401839,1,  0.2504,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
 118419278,1,  0.0038, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
 118427970,1,  0.6939, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 118435056,1,  0.1313,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
 118480521,1,  0.0522, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
 118526563,1,  0.0321,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
 118584685,1,  0.2828, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
 118601135,1,  0.0743, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
 118606406,1,  0.0299,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
 118613045,1,  0.1061, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
 118617320,1,  0.1520,  62,  0.7323, 6457.12,  0.0026, 51.8076, 3423.59
 118627951,1,  0.1017, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 118634775,1,  0.0197,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 118636999,1,  0.1298,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 118676392,1,  0.1223, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 118691407,1,  0.0347, 167,  0.2500, 6122.92,  0.0028,  0.6260, 1366.88
 118694246,1,  0.0385, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 118697866,1,  0.0597,  12,  0.1259, 8565.72,  0.0060,  1.0413, 1917.15
 118699360,1,  0.4142,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 118706460,1,  0.1043, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
 118715810,1,  0.0024,   5,  0.2919, 4740.82,  0.0194,  476.50, 2773.93
 118722776,1,  0.0048,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
 118722991,1,  0.0217, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 118741429,1,  0.1825, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 118786878,1,  0.0044,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
 118862134,1,  0.0653, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 118877103,1,  0.0113, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
 118903593,1,  0.5126,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
 118936839,1,  0.0193, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 118945761,1,  0.3985, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 118950341,1,  0.0580, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
 118950490,1,  0.2803, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
 118953943,1,  0.6336, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 118958394,1,  0.0172,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
 118966578,1,  0.0152,  21,  1.2694, 7087.19,  0.1188,  209.38, 2260.05
 118968507,1,  0.0263,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 118981952,1,  0.1712,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
 118993383,1,  0.0704, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 119001223,1,  0.0034, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 119010156,1,  0.3204,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
 119033971,1,  0.0008, 206,  3.6553, 3748.61,  0.0227,  3.7908, 3770.28
 119036952,1,  0.1068, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
 119038089,1,  0.0469, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
 119046574,1,  0.1526, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
 119052331,1,  0.0917,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
 119056445,1,  0.0050, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 119062669,1,  0.0111, 210,  2.4692, 9643.91,  0.0251,  0.3152, 4838.06
 119064962,1,  0.1594,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 119109153,1,  0.2801, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 119116995,1,  0.0207, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 119156870,1,  0.4769,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
 119163468,1,  0.3673, 159,  2.0958, 7627.99,  0.2075, 25.1596, 1773.87
 119167221,1,  0.0113,  33,  0.1130, 7012.26,  0.3519,  972.48, 4456.41
 119175820,1,  0.1686,  18,  0.1640, 4745.01,  0.4832, 73.4662, 4322.66
 119180435,1,  0.0074,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
 119193241,1,  0.0097, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 119196687,1,  0.3032, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
 119198324,1,  0.0093,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
 119231233,1,  0.0006,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
 119235566,1,  0.0941, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
 119275127,1,  0.3963, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 119282546,1,  0.4636, 122,  0.7923, 6202.78,  0.0813, 23.2744, 2989.89
 119284059,1,  0.0222,  42,  0.1026, 8917.97,  0.1450,  276.39, 1378.22
 119287760,1,  0.5402,   1,  3.6982, 8842.07,  0.2895,  5.4983, 1260.04
 119293464,1,  0.2083, 145,  0.3845, 8057.55,  0.5283,  162.59, 3813.09
 119294541,1,  0.1014,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
 119296258,1,  0.0354,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 119305402,1,  0.0097,  69,  3.7949, 5377.05,  0.0022, 76.0321, 4525.42
 119327419,1,  0.1466, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 119339780,1,  0.0974,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 119350900,1,  0.0943, 212,  1.1578, 6518.97,  0.1497,  0.4053, 4892.41
 119385632,1,  0.0326,  43,  1.4988, 6037.59,  0.0026,  508.72, 3868.88
 119394330,1,  0.1592, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 119399027,1,  0.0334,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
 119401351,1,  0.4909, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
 119442021,1,  0.0406, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 119454733,1,  0.0829, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
 119462077,1,  0.5863, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
 119485134,1,  0.1534, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
 119499060,1,  0.0975, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 119505680,1,  0.3018,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
 119506781,1,  0.0052, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
 119531907,1,  0.1213, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
 119557972,1,  0.5083, 119,  1.9674, 4702.96,  0.0067,  229.14, 2100.42
 119565714,1,  0.0511,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
 119572322,1,  0.3599, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
 119576622,1,  0.0470, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
 119607308,1,  0.2212, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
 119610629,1,  0.0307,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
 119618902,1,  0.1896, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
 119619697,1,  0.3698, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
 119623449,1,  0.1170, 174,  0.9674, 4727.59,  0.1474,  366.94, 2615.61
 119626216,1,  0.1143,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
 119638658,1,  0.0930,   9,  0.0485, 7038.25,  0.0048, 19.2183, 4310.95
 119649934,1,  0.2955,  94,  0.0501, 9445.71,  0.0235,  324.88, 3446.89
 119673846,1,  0.0201,  26,  0.0445, 9096.99,  0.1571, 12.2831, 1819.45
 119687314,1,  0.1779,  64,  0.0428, 6382.33,  0.1759,  0.4402, 1937.31
 119691843,1,  1.0436, 141,  0.2165, 8942.58,  0.0154,  0.6805, 3151.88
 119692186,1,  0.2071,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
 119700474,1,  0.0462, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
 119711643,1,  0.0419, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
 119724288,1,  0.1520,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 119746648,1,  0.3155,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
 119769745,1,  0.0338, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
 119785248,1,  0.4083, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
 119790869,1,  0.1565,   8,  0.2393, 6796.13,  0.0035, 66.8446, 4091.68
 119797700,1,  0.4973, 195,  0.2811, 8652.26,  0.5282,  2.0899, 1985.41
 119802639,1,  0.4290, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
 119807974,1,  0.0568,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
 119813116,1,  0.0730, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
