object_id,submodel,sim_av,IIN_INDEX,Mejecta,Kinetic_energy,Mcsm,R0,Rho
 108002971,3,  0.1522, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108005941,3,  0.1737, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
 108010224,3,  0.5920, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
 108011064,3,  0.0483, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108011890,3,  0.0043, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 108012951,3,  0.1245, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108014063,3,  0.1394, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108015878,3,  0.0841, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
 108020139,3,  0.0769, 749,  5.2208,  1.5512,  0.6166, 79.4708, 0.331E-14
 108022130,3,  0.0551, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108024605,3,  0.0384, 331,  7.4921,  1.7011,  6.3167, 51.4799, 0.680E-14
 108029892,3,  0.0236, 967,  7.5969,  5.9615,  0.2303, 13.6495, 0.432E-13
 108034420,3,  0.0030, 793,  6.7168,  6.7547,  1.8749, 34.7232, 0.143E-13
 108036400,3,  0.0949, 368,  9.2337,  5.5051,  1.4786, 19.0296, 0.462E-13
 108036788,3,  0.0569, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108038329,3,  0.0972, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 108043658,3,  0.0045, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 108045501,3,  0.0745, 243,  9.4927,  4.8721,  1.8876, 16.8176, 0.587E-13
 108049447,3,  0.1879, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
 108051534,3,  0.0243, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 108057237,3,  0.4424, 801,  7.4119,  1.5891,  4.7343, 56.0676, 0.103E-13
 108057477,3,  0.2288, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 108057575,3,  0.1094, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108058147,3,  0.4491, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108059123,3,  0.2294, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
 108060369,3,  1.1992, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 108061277,3,  0.0448, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 108067256,3,  0.0184, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 108068546,3,  0.0516, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 108070644,3,  0.0443, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
 108079215,3,  0.0801, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108084687,3,  0.0625, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 108085218,3,  0.1015, 908,  6.2084,  3.7452,  0.2087, 77.8345, 0.236E-14
 108086178,3,  0.1147, 615,  8.9478,  6.2894,  0.8611, 47.0017, 0.703E-14
 108089945,3,  0.0463, 973,  4.4152,  2.1127,  0.1753, 63.8051, 0.356E-14
 108097280,3,  0.0719, 433,  8.4851,  6.3036,  0.7777, 30.5957, 0.155E-13
 108100535,3,  0.7764, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
 108102887,3,  0.2952, 749,  5.2208,  1.5512,  0.6166, 79.4708, 0.331E-14
 108105008,3,  0.4142, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108107870,3,  0.2478, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 108108783,3,  0.2902, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108111897,3,  0.1761, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 108113718,3,  0.1513, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 108116194,3,  0.1779, 539,  3.3144,  5.3705,  0.1459,  9.7243, 0.678E-13
 108123999,3,  0.3648, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108127403,3,  0.0487, 521,  8.4396,  9.6013,  0.7816, 91.5185, 0.186E-14
 108127430,3,  0.4106, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108128646,3,  0.0305, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
 108129926,3,  0.0136, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
 108136456,3,  0.3079, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108137022,3,  0.0080, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
 108140206,3,  0.0284, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
 108140576,3,  0.0981, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108146830,3,  0.2886, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
 108147079,3,  0.1377, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 108148414,3,  0.1771, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108154915,3,  0.1535, 643,  4.6325,  5.9412,  0.2398, 30.3493, 0.596E-14
 108158242,3,  0.0713, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 108159289,3,  0.0249, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 108163986,3,  0.0603, 580,  7.8947,  2.4783,  0.0805, 67.4676, 0.359E-14
 108165200,3,  0.1053, 793,  6.7168,  6.7547,  1.8749, 34.7232, 0.143E-13
 108165494,3,  0.2475, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 108166885,3,  0.1623, 855,  8.2337,  9.8009,  0.8124, 87.7950, 0.205E-14
 108166990,3,  0.1549, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108167534,3,  0.3326, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
 108170301,3,  0.1534, 166,  7.5529,  7.6092,  0.4428,  9.4561, 0.475E-13
 108171472,3,  0.0216, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 108173540,3,  0.0958, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
 108173794,3,  0.0625, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 108178159,3,  0.3756, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
 108180723,3,  0.1097, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 108181640,3,  0.0697, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
 108185149,3,  0.0550, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108187861,3,  0.0609, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108196155,3,  0.0382, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
 108200022,3,  0.3435, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 108203481,3,  0.0885, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
 108204176,3,  0.7500, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 108208794,3,  0.1531, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
 108209082,3,  0.2792, 503,  2.9456,  2.3065,  0.1674, 31.7051, 0.902E-14
 108211249,3,  0.2224, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
 108211603,3,  0.4325, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108214147,3,  0.1874, 851,  9.8396,  4.1961,  1.1630, 12.3450, 0.824E-13
 108214929,3,  0.0263, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108217204,3,  0.0210, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 108217237,3,  1.3519, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
 108218298,3,  0.0015, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 108218806,3,  0.3235, 266,  6.4906,  7.7075,  0.6899, 10.9900, 0.579E-13
 108220614,3,  0.0000, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108221219,3,  0.0713, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
 108223787,3,  0.0451, 413,  5.2333,  1.3967,  0.2657, 21.2799, 0.262E-13
 108225416,3,  0.1095, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
 108226258,3,  0.0719, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108226339,3,  0.3919, 826,  6.6674,  6.0888,  0.1714, 17.0183, 0.153E-13
 108228786,3,  0.1685, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 108231293,3,  0.3832, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 108232190,3,  0.0741, 100, 10.0268,  3.5398,  0.9262, 11.6792, 0.850E-13
 108234581,3,  0.8038, 131, 10.7409,  5.1142,  0.9591, 22.4541, 0.191E-13
 108236247,3,  0.0454, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
 108237170,3,  0.0535, 434,  4.1736,  6.3402,  0.3684, 26.0182, 0.620E-14
 108238955,3,  0.1299, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
 108240727,3,  0.3735, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108241601,3,  0.3273, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 108244837,3,  0.2194, 661,  8.0553,  4.9290,  1.6364, 16.9487, 0.587E-13
 108245000,3,  0.5925, 973,  4.4152,  2.1127,  0.1753, 63.8051, 0.356E-14
 108246242,3,  0.1389, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 108252588,3,  0.1608,  99,  5.3824,  4.0252,  3.3399, 26.2756, 0.236E-13
 108254666,3,  0.4662, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
 108256247,3,  0.0486, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 108256781,3,  0.9888, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108263404,3,  0.0482, 127,  3.5622,  2.1538,  0.1950,  7.4216, 0.802E-13
 108266281,3,  0.3235, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 108270734,3,  0.0577, 976,  6.3732,  5.3678,  0.4787, 34.7578, 0.895E-14
 108272899,3,  0.1603, 770,  7.7964,  9.2226,  0.2585, 41.2775, 0.372E-14
 108276073,3,  0.0266, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108276182,3,  0.0083, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108277238,3,  0.0807, 849,  9.2067,  1.9172,  4.3665, 58.1734, 0.876E-14
 108279088,3,  0.0331, 514,  3.7763,  4.5090,  0.6263, 14.1681, 0.344E-13
 108279752,3,  0.1614, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
 108281194,3,  0.1168, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
 108281201,3,  0.0542, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
 108281348,3,  0.1213, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 108288657,3,  0.0064, 675,  7.1224,  6.0016,  0.4592, 44.8356, 0.452E-14
 108288900,3,  0.0613, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108289793,3,  0.2469, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108290956,3,  0.0656, 814,  4.5612,  1.9910,  1.0764, 21.7157, 0.274E-13
 108293655,3,  0.0045, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108294960,3,  0.1802, 287, 10.0857,  8.3486,  3.6524, 20.0179, 0.562E-13
 108297171,3,  0.0539, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108298250,3,  0.4726, 896,  6.2944,  7.0818,  1.6380, 28.9120, 0.159E-13
 108302321,3,  0.0585, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 108303403,3,  0.1929, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
 108304452,3,  0.1297, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
 108306424,3,  0.6788, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108308208,3,  0.0591, 458,  8.2199,  6.2952,  0.3375, 49.6992, 0.455E-14
 108311467,3,  0.1182, 664,  7.8914,  5.1864,  0.3575, 48.6705, 0.300E-14
 108322145,3,  0.0441, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
 108322223,3,  0.2015, 373,  5.1708,  1.8975,  1.4383, 14.6520, 0.627E-13
 108322317,3,  0.1107, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
 108322452,3,  0.1702, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108325352,3,  0.2328, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 108329885,3,  0.0965, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 108331793,3,  0.4144, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
 108332744,3,  0.2427, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108341080,3,  0.0234, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 108342448,3,  0.1210, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108346986,3,  0.1995, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
 108350542,3,  0.3046, 255,  8.3279,  1.9447,  0.1736, 50.2506, 0.368E-14
 108354645,3,  0.1085, 801,  7.4119,  1.5891,  4.7343, 56.0676, 0.103E-13
 108354825,3,  0.0854, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108358506,3,  0.0966, 308,  8.4965,  1.2799,  4.4328, 46.3780, 0.969E-14
 108361011,3,  0.0405, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 108369790,3,  0.1129, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 108372973,3,  0.1171, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108373600,3,  0.4265, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108374651,3,  0.1546, 390,  8.7461,  8.0066,  4.6264, 19.2509, 0.471E-13
 108378566,3,  0.0260, 267,  7.7758,  3.1635,  1.6883, 62.3601, 0.562E-14
 108380961,3,  0.0442, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108381984,3,  0.0084, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 108382494,3,  1.3893, 818,  4.9458,  2.1416,  0.1196, 29.9967, 0.771E-14
 108386655,3,  0.3539, 287, 10.0857,  8.3486,  3.6524, 20.0179, 0.562E-13
 108387233,3,  0.0246, 100, 10.0268,  3.5398,  0.9262, 11.6792, 0.850E-13
 108391470,3,  1.0596, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108400673,3,  0.2741, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
 108403657,3,  0.0753, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
 108405810,3,  0.0516, 731,  7.4285,  5.8285,  0.2929, 64.8522, 0.341E-14
 108406242,3,  1.2854, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
 108406529,3,  0.0398, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108411246,3,  0.2062, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 108412005,3,  0.0199, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
 108415816,3,  0.0138, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108421630,3,  0.3156, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108423964,3,  0.3006, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108430528,3,  0.1156, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108435845,3,  0.1473, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
 108439337,3,  0.0320, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108439919,3,  0.2247, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
 108440593,3,  0.1559, 750,  9.4085,  9.3255,  2.8461, 94.3108, 0.258E-14
 108442322,3,  0.0037, 368,  9.2337,  5.5051,  1.4786, 19.0296, 0.462E-13
 108446696,3,  0.0928, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108448116,3,  0.1225, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108448843,3,  0.0125, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108449710,3,  0.0776, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
 108450277,3,  0.7232, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108460792,3,  0.0381, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108462017,3,  0.4226, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
 108467878,3,  0.0113, 787,  6.8544,  1.3911,  0.3393, 24.2278, 0.239E-13
 108472592,3,  0.5313, 678,  8.5208,  8.9748,  0.2445, 43.0628, 0.414E-14
 108482042,3,  0.2279, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108489830,3,  0.1868, 814,  4.5612,  1.9910,  1.0764, 21.7157, 0.274E-13
 108490407,3,  0.0700, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108494425,3,  0.0072, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
 108499066,3,  0.0973, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 108499427,3,  0.0040, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
 108502419,3,  0.0861, 457,  9.3729,  2.4941,  0.1013, 56.4673, 0.398E-14
 108504012,3,  0.0063, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108507874,3,  0.4147, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 108509219,3,  0.1468, 747,  9.2317,  3.6448,  0.8454, 12.9830, 0.756E-13
 108511310,3,  0.0162, 733,  8.0599,  8.6235,  2.3324, 91.9457, 0.239E-14
 108514861,3,  0.0624, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
 108518899,3,  0.0115, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
 108522355,3,  0.0026, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108523355,3,  0.0856, 954,  7.1552, 10.0353,  0.3705, 47.3038, 0.463E-14
 108525208,3,  0.0026, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
 108525231,3,  0.1119, 802,  5.4222,  2.9865,  0.2189, 12.2410, 0.594E-13
 108534778,3,  0.0659, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108536683,3,  0.4057, 967,  7.5969,  5.9615,  0.2303, 13.6495, 0.432E-13
 108537034,3,  0.1779, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 108541259,3,  0.0404, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
 108542177,3,  1.2074, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 108542474,3,  0.0492, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
 108543579,3,  0.0031, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108549978,3,  0.0294, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108551469,3,  0.3195, 727,  7.9070,  5.8690,  1.5160, 59.7670, 0.546E-14
 108554144,3,  0.0524, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
 108554949,3,  0.0599, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 108558267,3,  0.4179, 761,  8.2235,  5.5800,  0.4315, 44.8241, 0.444E-14
 108559534,3,  0.2219, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 108564298,3,  0.0916, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
 108564760,3,  0.1727, 801,  7.4119,  1.5891,  4.7343, 56.0676, 0.103E-13
 108571576,3,  0.0569, 801,  7.4119,  1.5891,  4.7343, 56.0676, 0.103E-13
 108579963,3,  0.3687, 390,  8.7461,  8.0066,  4.6264, 19.2509, 0.471E-13
 108580244,3,  0.0258, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108583351,3,  0.0119, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
 108588078,3,  0.0604, 528,  8.4204,  7.9760,  4.8450, 17.4975, 0.593E-13
 108588560,3,  0.3425, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108589128,3,  0.0903, 438,  8.0883,  7.2256,  3.8514, 18.9874, 0.601E-13
 108592985,3,  0.0921, 749,  5.2208,  1.5512,  0.6166, 79.4708, 0.331E-14
 108593156,3,  0.3782, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108598269,3,  0.0625, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108598747,3,  0.3460, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
 108599035,3,  0.2182, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108599991,3,  0.0542, 793,  6.7168,  6.7547,  1.8749, 34.7232, 0.143E-13
 108603768,3,  0.1600, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
 108610808,3,  0.0475, 818,  4.9458,  2.1416,  0.1196, 29.9967, 0.771E-14
 108614754,3,  0.2004, 940,  3.6802,  2.3701,  0.1514, 28.5864, 0.840E-14
 108619862,3,  0.0796, 506,  4.5308,  2.9501,  0.1998, 29.0055, 0.130E-13
 108620405,3,  0.0661, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
 108624658,3,  0.0879, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108626372,3,  0.0844, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
 108630859,3,  0.3440, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108634933,3,  0.4546, 430,  7.3847,  9.0085,  1.3444, 17.2644, 0.454E-13
 108635821,3,  0.4241, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108640211,3,  0.0301, 631,  7.1927,  7.5495,  0.7402, 46.0529, 0.765E-14
 108647817,3,  0.0282, 767,  7.9872,  6.9276,  0.9962, 17.6941, 0.381E-13
 108648918,3,  0.2243, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108650873,3,  0.0566, 430,  7.3847,  9.0085,  1.3444, 17.2644, 0.454E-13
 108653121,3,  0.1577, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 108656873,3,  0.3754, 750,  9.4085,  9.3255,  2.8461, 94.3108, 0.258E-14
 108657458,3,  0.0161, 678,  8.5208,  8.9748,  0.2445, 43.0628, 0.414E-14
 108658044,3,  0.4512, 213,  9.6289,  9.5823,  0.2559, 45.2307, 0.422E-14
 108658526,3,  0.4715, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
 108658954,3,  0.0625, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
 108660726,3,  0.1851, 382,  7.9087,  8.0518,  0.4774, 27.7144, 0.197E-13
 108666020,3,  0.1494, 368,  9.2337,  5.5051,  1.4786, 19.0296, 0.462E-13
 108667694,3,  0.0909, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
 108669350,3,  0.2330, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
 108673323,3,  0.0852, 965,  7.6644,  2.5606,  0.7794, 38.2697, 0.130E-13
 108673573,3,  0.1458, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
 108679083,3,  0.2696, 168,  7.7142,  3.2707,  1.8300, 32.0048, 0.132E-13
 108682972,3,  0.0101, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
 108685768,3,  0.1628, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108687193,3,  0.0171, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
 108689832,3,  0.0354, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108690230,3,  0.1253, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
 108690892,3,  0.4251, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
 108695669,3,  0.0518, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
 108697073,3,  0.0354, 259,  6.8798,  6.2484,  2.2246, 19.6077, 0.354E-13
 108700033,3,  0.4959, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108702255,3,  0.0003, 792,  5.8385,  3.6977,  0.2347, 12.7546, 0.519E-13
 108704053,3,  0.3201, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108704604,3,  0.3369,  47,  8.4472,  5.6521,  3.4067, 20.7814, 0.291E-13
 108705410,3,  0.2378, 631,  7.1927,  7.5495,  0.7402, 46.0529, 0.765E-14
 108705638,3,  0.2826, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
 108706234,3,  0.2758, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
 108708734,3,  0.4309, 855,  8.2337,  9.8009,  0.8124, 87.7950, 0.205E-14
 108710001,3,  0.4532, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
 108711859,3,  0.0250, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108713846,3,  0.3757, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108714106,3,  0.0744, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108714953,3,  0.1383, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
 108715537,3,  0.0852, 948,  7.1375,  3.4325,  1.1729, 30.8699, 0.150E-13
 108716583,3,  0.0297, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
 108717928,3,  0.3482, 927,  6.4050,  3.1550,  0.1340, 23.8365, 0.315E-13
 108718228,3,  0.4034, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
 108718677,3,  0.1310, 339,  4.7625,  5.8355,  0.1143,  8.2147, 0.505E-13
 108725759,3,  0.0655, 599,  6.7276,  5.1747,  0.4285, 32.3531, 0.904E-14
 108726648,3,  0.0071, 895, 10.5530,  7.4404,  0.7902, 76.2025, 0.441E-14
 108734391,3,  0.0846, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
 108734392,3,  0.1079, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
